file_name,file_path,identifier,file_hash,page_image_hash,page,block_idx,type,text,position,confidence,ticket_number,manifest_number,material_type,truck_number,date,vendor_name,vendor_type,matched_term,ticket_valid,manifest_valid
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,Start Time StopTime Lunch,"((np.float64(0.208984375), np.float64(0.5487347299013747)), (np.float64(0.4296875), np.float64(0.5723636898535565)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,7,"((np.float64(0.060546875), np.float64(0.5738404998505678)), (np.float64(0.0732421875), np.float64(0.598946269799761)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,Material Hauled,"((np.float64(0.494140625), np.float64(0.5886085998206814)), (np.float64(0.5888671875), np.float64(0.6107607497758518)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,20,"((np.float64(0.9072265625), np.float64(0.5782709298416019)), (np.float64(0.9345703125), np.float64(0.6092839397788404)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,8,"((np.float64(0.05859375), np.float64(0.6255288497459653)), (np.float64(0.07421875), np.float64(0.6565418596832038)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,Driver Signature,"((np.float64(0.2080078125), np.float64(0.6462041897041243)), (np.float64(0.3076171875), np.float64(0.6742635796473401)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,21,"((np.float64(0.9072265625), np.float64(0.632912899731022)), (np.float64(0.9345703125), np.float64(0.665402719665272)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,9,"((np.float64(0.05859375), np.float64(0.6801708196353855)), (np.float64(0.07421875), np.float64(0.7126606395696353)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,Total Loads Total Tons,"((np.float64(0.5), np.float64(0.6875548696204423)), (np.float64(0.6640625), np.float64(0.711183829572624)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,Total Hours,"((np.float64(0.703125), np.float64(0.6875548696204423)), (np.float64(0.7734375), np.float64(0.7097070195756127)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,22,"((np.float64(0.9072265625), np.float64(0.6875548696204423)), (np.float64(0.9345703125), np.float64(0.7200446895546921)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,10,"((np.float64(0.0595703125), np.float64(0.7348127895248058)), (np.float64(0.087890625), np.float64(0.7673026094590556)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,Customer Signature,"((np.float64(0.208984375), np.float64(0.731859169530783)), (np.float64(0.330078125), np.float64(0.7584417494769875)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,23,"((np.float64(0.9072265625), np.float64(0.7436736495068739)), (np.float64(0.93359375), np.float64(0.7746866594441124)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,11,"((np.float64(0.0595703125), np.float64(0.7894547594142259)), (np.float64(0.087890625), np.float64(0.8219445793484759)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,24,"((np.float64(0.908203125), np.float64(0.7983156193962941)), (np.float64(0.9345703125), np.float64(0.8293286293335326)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,TERMS: NET DUE UPON RECEIPT OF INVOICE. 10% INTEREST CHARGED AFTER 30 DAYS. THIS,"((np.float64(0.2216796875), np.float64(0.8322822493275552)), (np.float64(0.79296875), np.float64(0.8544343992827257)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,12.,"((np.float64(0.0595703125), np.float64(0.8455735393006575)), (np.float64(0.0888671875), np.float64(0.8780633592349074)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,DEBT IS DUE AND PAYABLE AT THE ABOVE ADDRESS AND COUNTY THEREIN. WE ARE NOT RE-,"((np.float64(0.220703125), np.float64(0.8529575892857143)), (np.float64(0.7919921875), np.float64(0.8765865492378959)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,25,"((np.float64(0.908203125), np.float64(0.8529575892857143)), (np.float64(0.9345703125), np.float64(0.8839705992229527)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,SPONSIBLE FOR DAMAGES TO PROPERTY WHEN INSTRUCTED BY CONTRACTOR OR OWNERS,"((np.float64(0.2216796875), np.float64(0.8765865492378959)), (np.float64(0.7958984375), np.float64(0.9002155091900776)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,13.,"((np.float64(0.0595703125), np.float64(0.9002155091900776)), (np.float64(0.087890625), np.float64(0.9327053291243276)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,TO LEAVE PUBLIC STREETS.,"((np.float64(0.220703125), np.float64(0.8987386991930664)), (np.float64(0.3955078125), np.float64(0.9223676591452481)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,THANK YOU,"((np.float64(0.69140625), np.float64(0.9135067991631799)), (np.float64(0.7666015625), np.float64(0.9356589491183502)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,764d6be3eaeef9eefb738fff59c7f82d67bd76b42f664bde4ede0a702de150c8,5,0,printed,26,"((np.float64(0.908203125), np.float64(0.9075995591751345)), (np.float64(0.935546875), np.float64(0.938612569112373)))",1.0,613949,M763552,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,624538,"((np.float64(0.8271484375), np.float64(0.08064030044510384)), (np.float64(0.9296875), np.float64(0.12023020215133529)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,1494349,"((np.float64(0.2197265625), np.float64(0.10556727559347179)), (np.float64(0.38671875), np.float64(0.1627526891691395)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,PIT TICKET#,"((np.float64(0.267578125), np.float64(0.17008415244807124)), (np.float64(0.3505859375), np.float64(0.19207854228486648)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,Jaavgo,"((np.float64(0.486328125), np.float64(0.08650547106824924)), (np.float64(0.69921875), np.float64(0.19794371290801188)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,chg,"((np.float64(0.51953125), np.float64(0.19207854228486648)), (np.float64(0.646484375), np.float64(0.22580327336795253)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,Truck# 2%,"((np.float64(0.2138671875), np.float64(0.21700551743323443)), (np.float64(0.306640625), np.float64(0.2536628338278932)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,LLG,"((np.float64(0.5791015625), np.float64(0.23753361461424333)), (np.float64(0.6123046875), np.float64(0.2683257603857567)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,1,"((np.float64(0.0625), np.float64(0.24926395586053413)), (np.float64(0.0771484375), np.float64(0.28005610163204747)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,g.14/,"((np.float64(0.7158203125), np.float64(0.14075829933234424)), (np.float64(0.8955078125), np.float64(0.2815223942878338)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,Tandem#,"((np.float64(0.2138671875), np.float64(0.269792053041543)), (np.float64(0.271484375), np.float64(0.2903201502225519)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,14,"((np.float64(0.91015625), np.float64(0.2565954191394659)), (np.float64(0.9375), np.float64(0.2873875649109792)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,2,"((np.float64(0.0625), np.float64(0.30351678412462907)), (np.float64(0.0771484375), np.float64(0.33430892989614247)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,CELL: 214-973-0640 . OFF: 972-780-5263,"((np.float64(0.439453125), np.float64(0.3049830767804154)), (np.float64(0.7568359375), np.float64(0.33137634458456977)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,Date# - 25,"((np.float64(0.21484375), np.float64(0.3211122959940653)), (np.float64(0.3505859375), np.float64(0.3592359050445104)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,DISPATCH: 469-660-6912,"((np.float64(0.501953125), np.float64(0.3328426372403561)), (np.float64(0.6962890625), np.float64(0.353370734421365)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,15,"((np.float64(0.91015625), np.float64(0.3108482474035608)), (np.float64(0.9375), np.float64(0.3416403931750742)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,3,"((np.float64(0.0625), np.float64(0.3563033197329377)), (np.float64(0.0771484375), np.float64(0.3885617581602374)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,arangcontceeyeno.com,"((np.float64(0.4951171875), np.float64(0.3563033197329377)), (np.float64(0.703125), np.float64(0.382696587537092)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,16,"((np.float64(0.91015625), np.float64(0.3651010756676558)), (np.float64(0.9375), np.float64(0.39589322143916916)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
24-105_2025-05-31_class2_beck_WM_86.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-05-31\24-105_2025-05-31_class2_beck_WM_86.pdf,,d729f6f388c28f93ab0df5d989068bd3c0b8436565cd1f497d3d2c657e09e113,9f5a09795599958414cc468a24bd2c1c1aba3ff1a18dd9b1cd4896446a3554ea,6,0,printed,Customer,"((np.float64(0.212890625), np.float64(0.3944269287833828)), (np.float64(0.2734375), np.float64(0.41642131862017806)))",1.0,624538,1494349,,,,Tarango,Trucking,469-660-6912,valid,review
