page,vendor_name,ticket_number,ticket_valid,manifest_number,manifest_valid,vendor_type,matched_term,file_name,file_path,page_image_hash,file_hash
68,Roberts,1123946,valid,14665882,valid,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,2520c5fd647ae439a0afcd83160a0b22a5d853f9f5ab9b87e4841ad934c0732a,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
57,Tarango,630730,valid,1u767517,review,Trucking,469-660-6912,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,dee746a3602636fff98f7dbd73e7662f157de19444ec16191f7948ae714ad9d3,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
67,Roberts,1210801,valid,,invalid,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,8f58cfa5e662a5aeb339ff14c19ae9138f7661caaa16f23888d03ac4f62fad9d,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
66,Roberts,1221101,valid,,invalid,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,fb0179fadf3e8a2386c3353a0dd6c29faca3d0a849a3fe39ab987640c3690c28,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
59,Tarango,628612,valid,14573277,valid,Trucking,469-660-6912,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,d47fc031e0c68b818ab993a1949eb32d4ae7acf722939d413cbd76cde444fe38,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
58,Tarango,616804,valid,14573299,valid,Trucking,469-660-6912,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,0b1adc1b61e8c4eaee5ac6ebffb1997b14fceca0f9fc5a79ba57849ef758de41,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
62,Tarango,629830,valid,14573793,valid,Trucking,469-660-6912,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,61b5c67f997ed979855320591f197cf28231137749346300a5e4eb80daf90343,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
64,Tarango,629490,valid,141085835,review,Trucking,469-660-6912,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,bbd871fc67b8d4e7220564c95a8f42d2c63404da88ef7d3e979312e7271cafd1,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
63,Tarango,629728,valid,573792,invalid,Trucking,469-660-6912,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,dd1bec2323bc049eeee8dcbbba682c9b9a72b6c5aa6fe3c227b10f0fd5eb9763,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
69,Roberts,1.210803,invalid,,invalid,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,a0ba065a9abc92decb85c997459dd6fea5afc14f85256ba2a32dec682c7f6c08,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
70,Roberts,1221102,valid,1AS / 2 - //,review,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,b419adef0ca67b809c663e5280cf72e39214519aaad77cadb5fd20517213d5c6,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
71,Roadstar,213086,valid,Hauled,invalid,Trucking,469.291.7755,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,ad36b5a5be509757c900c074d98da23b719b036325ceb77d503ee5a3f57786df,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
73,Roberts,1123948,valid,/,invalid,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,5aea4f4d7eceb15f5eb2bbf01571f08326bb31dccf7d3f88dbf2456be4d60c67,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
72,Roberts,1210802,valid,-,invalid,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,2c9b805f71d0e0a1c0094d5368ecd0d1425f61155a49ad1fa9fc130ac8fd32a4,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
74,Roberts,1210804,valid,446 7277,review,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,caa75a7250897283f6d66c1d41e0e3f1dc5fe6438b6beb61d9202b7786582664,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
76,Roberts,1221103,valid,,invalid,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,a998fd77b405c6c3d772c179461f0f35fc23a1f71fe4107c72c65f75c8327f27,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
75,Roberts,1123947,valid,107281,invalid,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,a497729a6001060184996dafda7f091841f3e794d338461e0c291a65a4848124,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
78,Roberts,1123950,valid,14881014,valid,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,c7508f7afd2efe5ca1ab90af0add3603b1daec8e25ee5e8a39349bcfe0a9f8cd,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
84,RCI,0357,valid,PROJECT/PO 1,review,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,f04b169af2e524a712f5e9fa36c2cda1471917c80e6806807a45cc61c2e9bce6,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
77,Roberts,1210807,valid,4767328,review,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,613db9c9d877e0534d65d29b296e7a41ed4ff0d4ff90b8a565033f14a07a303e,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
85,,PIT/DUMP TICKET #,not checked,,invalid,,,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,b170e339434730d04878b15298add78a2e5849983679fc88da87f1ec48768039,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
87,JDandSon,A,invalid,1476144,review,Trucking,p.o. box 703517,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,42f3a9ef3d16acb2c9a856c9a930eea29f4200b57469569e26fae6ec91a46646,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
79,Roberts,1221106,valid,,invalid,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,ebb3168009fb56bbf4958458d78aa0ef157df72266103a49b28f7d76cf4b43a3,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
86,RCI,0250,valid,7682672,review,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,0f26d3c6ddf80457a296ce770eb726aa427964aed39ac946707bcc47a6e07635,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
81,Roberts,1221105,valid,00,invalid,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,fdc63e4d4775e7d1232f3f9018a00aa4510e14e8af171ffa9dd20eaf529db459,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
82,Roberts,1123949,valid,41S2U56,review,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,dd57c6f0c16536df235b78f8d59b7f4c74a59a0cacfb6510bf48dae378cba5d3,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
83,Roberts,1210805,valid,4573866,review,Trucking,534-6557,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,77a9b3337774eac3b156896aeabdc71c9858ded131918b230b5f6e58a7abb6d5,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
80,,EHAIVNDIS H3WOISNO,not checked,,invalid,,,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,f7a7472ffde8e510a7b4fb978b182ae7a59c5438942c180433f54283b516a087,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
88,RCI,0356,valid,PROJECT /PO:,review,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,464c950748b260ba938a6a03ccab07a0df272090d6859c8b14438e5fad120cdf,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
89,JDandSon,45231,valid,14682659,valid,Trucking,dandsontrucking,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,2fa04485629eba1d1b5613b539b42368129ce84f908779eb249f82d755e2d2b3,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
91,JDandSon,45424,valid,,invalid,Trucking,dandsontrucking,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,6b0e43f23e0740f38f9c6739600125f41b6dceb5b7ebc51e66e76eaae46df507,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
92,RCI,0229,valid,4767294,review,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,49abb1697b883b9bd2a615c4472f0e2839d343d0ac29347fc2bb2864aeb47c11,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
100,RCI,0353,valid,PROJECT / PO: /,review,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,5a4494f1bcd12ffba2260dc9646a30890ea89e56229475cab342cb16b41a029f,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
95,JDandSon,45423,valid,,invalid,Trucking,dandsontrucking,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,f56ab484a8992940d0b7a210f7c6bc5432a710500a9a2406ec17e705b8a955b9,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
94,JDandSon,445230,valid,14767283,valid,Trucking,dandsontrucking,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,0126736bdd23371715ead7f4b5a79670e4e9a085e1e426c0794b88632c23230c,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
93,RCI,0355,valid,PROJECT / PO!,review,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,0b032b993c90528e62d762a973652ba3c12594b9e529d71791397c378f29aa63,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
98,JDandSon,45229,valid,14685886,valid,Trucking,dandsontrucking,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,81c7a50f57c4f98f3e0eef880c460aedec0a1fefb1ee14ac212642a37643a90b,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
96,RCI,0228,valid,,invalid,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,a917b1f2b8cebe24933ba79720c5e1c77b9d1ccfafc59a18cd31d58bab661e07,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
97,RCI,0354,valid,PROJECT / PO:,review,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,58aebb48998c5c879ded3870051c9842e74fd8274fe7998e06263e3f5f91ecf8,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
102,JDandSon,45421,valid,,invalid,Trucking,dandsontrucking,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,833772e6b70e4cdf62ecc99da80e30cf7f3c352b9ad75a14fc01bef80b67eecd,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
99,JDandSon,45422,valid,,invalid,Trucking,dandsontrucking,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,7555395c96a0c64eb36dfdf94eb9b425bd601bce2d7aefea7bb59f0301bb22d9,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
101,RCI,0227,valid,,invalid,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,fd755cdfbe42ef0c7a2f84fcc521e1b2918f7177272eaa9d72e22026b46e6b43,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
103,JDandSon,445228,valid,1968586,review,Trucking,dandsontrucking,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,f960c75b8d04708f3c09a131cbc438ccd06ddae1696fda9090f24436552b5128,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
104,RCI,0352,valid,,invalid,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,63f35b4c25e8d3ace1a13e698d893dc96867fb32dd3da18bd303687d97da2e8b,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
107,RCI,0351,valid,PROJECT /PO:,review,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,f4972f2c48e3b75ceff0f59fa8670b45a5159fe53be4e138ee131bffaa38f33a,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
106,JDandSon,45227,valid,L 85637,review,Trucking,dandsontrucking,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,01df5bcff498e8d8289a25a55bb63a69d265c63ba3f756ef393cf70fbffecfe5,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
105,RCI,0226,valid,,invalid,Trucking,1930 hinton,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,ebfeea84f89bf3a21b847936e0d076aa5ebfc1047565a71ea08b04474fc9bfe5,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
108,CorpoTechs,16230,valid,762333,invalid,Trucking,3317 finley,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,5f8e31af06bb337c2104996ffb6321a8d66cc784877c64145e4217fd310b97c8,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
110,Roadstar,207800,valid,2679,invalid,Trucking,469.291.7755,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,483141eb8706f38d984b633607327481a0e955ac46b2ba124ba629e2ba86a5b3,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
109,Portillo,307770,valid,14602680,valid,Trucking,10550 goodnight lane,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,adc758bc88611e0683d22d5400bbce3fad02a891ef9b1291e5d2b841bc5da1cf,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
111,Roadstar,218687,valid,14761490,valid,Trucking,469.291.7755,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,398fa4b024bc89eb46597719e39a0abce722502d0b2ae90d5e9b3e195e3971e4,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
112,Roadstar,212297,valid,,invalid,Trucking,469.291.7755,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,97f8961261ca51e2c0a6b1ff0058a9e2e10748ec4ed8bc33f6b859255eb8cee0,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
122,Portillo,309785,valid,1U2614415,review,Trucking,10550 goodnight lane,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,0b8150a6dcb6717c27624154fde733f3554e3845463dc53c5d332764adf94de9,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
113,CorpoTechs,10447,valid,14/26144 8,review,Trucking,3317 finley,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,4a709a907b47a4ed1f7c997388030239f181d6eb90e6dd13dcffae9b173f36cd,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
114,Portillo,311159,valid,1330,invalid,Trucking,10550 goodnight lane,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,924a84ce68832e337617e9127994f4e0d05f0a4e7c6dffbee628cd658ab61770,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
120,Roadstar,214067,valid,y 261446,review,Trucking,469.291.7755,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,bec70a8b0a9e1c03fb58b62c2c9247ced4ffaebf985682fbf17d70c357ac9149,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
119,Roadstar,213114,valid,1681625,review,Trucking,469.291.7755,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,20cd21387336d426297316d333ac1401430c01267c49d7f3b4595ccaed32ff61,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
115,Roadstar,183881,valid,1476/497,review,Trucking,469.291.7755,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,83ae716b1b69f1cd89e57b742fb9726299170253cf83ebd324473941ebf33e42,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
117,CorpoTechs,021335,valid,14307006,valid,Trucking,3317 finley,24-105_2025-06-25_Class2_Podium_WM_412.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-25/export/24-105_2025-06-25_Class2_Podium_WM_412.pdf,23c35840e51631eedfff8434ee31a7afd87004f4e9c38ced03f855b60f5b3934,c1e78a1d9b20fefac16dfee22902b27a7952a2a1e367da902a7b31ae6f26b596
