page,vendor_name,ticket_number,ticket_valid,manifest_number,manifest_valid,vendor_type,matched_term,file_name,file_path,page_image_hash,file_hash
132,Portillo,312002,valid,14575573,valid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,800b8e108e566a3f11274fe2a5786bb68826d55b499a836692525b2f5e1eaede,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
133,Roadstar,206664,valid,1465751,review,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,534aca12679df11574edbfbe650a2ba34f9f91f6d2e26a9def2bbb9bc00e3696,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
134,Roadstar,213048,valid,4573570,review,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,9e908f443998a341c16252b3d0519cada623ac3b6d30893d0a7535ebb0a34ccb,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
135,Roadstar,169938,valid,,invalid,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,1b09a7a18d82fe63ddde67e814928c1906dab923c3d3f0c23596a9e821a804de,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
138,Roadstar,180447,valid,1373562,review,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,f5f2cfa184ef67ee1bee64145e2b9ddb6adc443ea8b751c29a26313e0fed5b5e,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
136,Portillo,282121,valid,14759591,valid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,7821f20d3b844041c83754a45537bd5538314d3c7d272a815ec13bafab3ab22f,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
137,CorpoTechs,08389,valid,14259562,valid,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,36bc74a446a2ac873adf99adb885944dee7c3cdd8f41eb24c56758d4c0e16fd5,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
139,Portillo,302700,valid,685747,invalid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,8861e3db2062f419f0db47e634d6fd35091988343204a366774f74223e57ae10,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
140,CorpoTechs,11043,valid,21685740,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,b4ae1282fac69dd55ae2ea84bda9e177befe46620138654f57cfee6b839885e1,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
141,Roadstar,212360,valid,14573559,valid,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,647b2b04c82ae097c49626d85ed6b592d04990225a51de11f7336b37c6822760,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
142,Portillo,311564,valid,114685938,review,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,8047a30126b7f2bd1038964c9f7cef51a0ef95f40921d0069979eb200b8ee090,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
143,CorpoTechs,10429,valid,1R4G23454,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,d01a4b6b7e737f408670a923b697caf95a0c5e9dc27e001e139d0948d131984a,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
144,CorpoTechs,05770,valid,14685733,valid,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,f9e63362adf00542cd8c5bc9b701b9b43be363e9255d77befaa907d543630e5b,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
148,Roadstar,189691,valid,14573599,valid,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,b2b610f7aef9a0dc688055ab8f95ad1d6ea4e8e2aadb76d0d0af40a8c418268b,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
146,CorpoTechs,17458,valid,14675732,valid,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,b29d02dfa694f83ca4111fd4d192685907699be4249567b0dea097116e807e03,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
149,Portillo,288534,valid,A47595,invalid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,25cc8639e6edb620c48746fd5f4667cab921901cb87fc18eefa408b1c13880eb,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
152,Roadstar,169937,valid,-,invalid,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,72590ca3876551b0a1afecb61b6f8a8f0cb299b06b8a5983e1bd5e1b03f5000c,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
153,Roadstar,213047,valid,Pit Tickét #,review,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,bea2e7f6b5f282ba3d134dcd4371e295613a4764fb02071bbef2e0967862b2d8,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
150,CorpoTechs,16915,valid,1268960,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,0988e26371ccc38a6c980ced3eef902d97d74edfac5391a696409bd183c6e18b,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
151,CorpoTechs,17506,valid,14754575,valid,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,771c3afd658cb9be3281d86c10840bb0491c82d9ef4e8eba81cc7f7b7953481d,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
154,Portillo,282120,valid,145735y5,review,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,887b7bbcb7901b7c43409b8b030a275ab3b7d8f43b190b2619a1400b9e5ff6ce,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
155,CorpoTechs,17683,valid,1685778,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,529c6106156dbe5f15c97beb13edc3d78ddf23ef5ba9b0d38627869e1f32ae1d,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
157,Roadstar,76281,valid,,invalid,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,c84c8720bd6c7b99262f4184ba3f331a08271eecc28171d200b81b43a9ee8728,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
156,CorpoTechs,17159,valid,1259591,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,0c9eff643ede27339ac8539bf32ca9f5bcecbd4ecadc421603bd409327ae11e3,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
159,Roadstar,180446,valid,4685725,review,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,0841227301174961016503ff635c889aae9bd348b9b68619e9e50b9a509eacfc,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
158,CorpoTechs,15487,valid,14/573593,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,3f543b22edfa985308d10dcb2f6ec30503e04bd488ea97a5b5c6309a36c1cee1,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
160,CorpoTechs,08390,valid,,invalid,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,443b638eb0759bd317399f47600a0f1db7651d6c20fcece9915403e4b29820c7,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
161,Portillo,302717,valid,1475997,review,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,7a9fd6594cc6a59fb9391902329f7130a3d65a034ba211668589c9341920433f,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
164,Portillo,308430,valid,,invalid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,a09b26c9246b8630ece2d959844fd382861177e3b1cb61315ba4b9fef777a31f,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
162,CorpoTechs,001472,valid,10685223,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,b634e4b3f8311217cfc095a964af79e494233bdd5c8c15876b6c8d1519a1bbe6,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
163,CorpoTechs,11042,valid,1473954,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,7cb4d7d86d049bf14859cb5e630974b67f0d0a1ee271d3142e3bdf53172b601f,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
165,Roadstar,212283,valid,,invalid,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,580ac053717613f906ef78c29d22401ee5c8f734afaeeb99745c0084f5d15a3e,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
166,Portillo,311563,valid,14758946,valid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,1861338c6a4a8f4279b74fbbdd34c6fb9e9d026757819986b5bc1e298391e0e1,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
168,CorpoTechs,17432,valid,14758445,valid,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,7277dd0a627468fdb5948c0e49c680412d36b882a020c135a3027915e3c2b502,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
167,CorpoTechs,10428,valid,195735357,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,90b246e67ac988ae2bb29b4b8219bc3a2b70c573ae26a3ed4c0b5cf3a3dfa1ff,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
169,Portillo,288533,valid,luas4ss9,review,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,f753329371d97744e78f710e72dd63fdcae8b8a9eb9cfb9f5d3e0e0074c7a66d,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
170,Portillo,394635,valid,,invalid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,f88860a11d74f62717339fc0dd013060c285ac8590171b4777d4231b7d54a8e0,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
171,Roadstar,202749,valid,759438,invalid,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,1fafe8954070930b5f2041e5084ea1e1ef539c523b5544b2e284e15ea3914f92,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
172,Roadstar,206662,valid,759555,invalid,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,451d315819c1a1c2345b48c480b9d2005ad8655707ceed483e9667d80b8e8500,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
173,Portillo,309913,valid,4125455H,review,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,732f6a640cb3052c73d6cac6eb12deef1fb0966b367e3ff047b190e04c4add6e,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
176,Portillo,302698,valid,12/573524,review,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,72c5e83a584a30d8d7c9a89f724a53ae8b0445d70d7f8d6954e22a08a65690e4,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
174,Portillo,307955,valid,4M5930,invalid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,ab6e0b96657647fc65b2fe7e51ab1ad37947745f631cf4ac035e61504f4486ab,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
175,Portillo,288138,valid,14759<53,review,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,4a927eff2ac196709792416e0b3d280d676c7e0a5b96a198cb3ee64e82637848,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
177,CorpoTechs,17158,valid,145755,invalid,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,85065a3ef9a2cc1fd5e3eb58b03ea9673dbdbc74492978623029df098d837f3a,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
178,CorpoTechs,08224,valid,14 759934,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,814ad973ea7397ae7e1a4b87d8de063dde6f9c001f2135375122b2e0ec5b3ed4,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
180,CorpoTechs,11041,valid,135054 -,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,e67c828c110282807f65a06ee63508543a2477a5b38b2a9dfd1717925c058003,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
182,Roadstar,212282,valid,,invalid,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,be9050358ac39606ba4fb55ac8be01a0ec23a0261be5132b1846acb50e18fea6,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
179,Portillo,282862,valid,14953932,valid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,7b7013062deffb6821b587b6cc4fc305af422247e1424158a14e1c6d4f7eea22,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
181,CorpoTechs,10491,valid,,invalid,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,f874a4d92e49688690da54fd109066307f4819df0873c9de161ff02be715aebf,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
184,Roadstar,180445,valid,4359546,review,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,23534995ce3519a4248fd6acbe8f92c875925e93950ef16ca902f51ab8a37ffe,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
183,CorpoTechs,10427,valid,14958928,valid,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,3eaaa03716fddbdb5332a2445b1bcefb43376bcd9590171de43df226cb0e5e58,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
185,Roadstar,163138,valid,,invalid,Trucking,469.291.7755,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,2180d2b3cd9a7f6dd99c982e9a71f2bafcb1955e68bfd421fed46c9d9c24e128,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
186,CorpoTechs,05768,valid,4759914,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,c0d4aa34b195b0e91e238f9916c603420125d307035a2c423c718fa8010792aa,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
187,Portillo,288532,valid,14635693,valid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,a910b33f49aca72857eb372936e95e5859a9ed29525affada0d0a796bce12e6a,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
188,CorpoTechs,16918,valid,-,invalid,Trucking,469-845-3334,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,933ee5455680b4ddffb0dc20f827da8121035d912bc30c1686f1cd13131d2a84,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
189,CorpoTechs,15485,valid,11645652,review,Trucking,3317 finley,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,fcedb39c047a547cd441561535d47b719d140cda17b0453957ba1fe0b82d3f9c,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
190,Portillo,307954,valid,59919,invalid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,687e898cffa3a2dae25eba6f36cda314ba57c280c69a74265714e78fce4f8ee6,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
191,Portillo,302697,valid,14573507,valid,Trucking,10550 goodnight lane,24-105_2025-06-21_Class2_Podium_WM_379.pdf,C:\Users\brian.atkins\OneDrive - Lindamood Demolition\24-105 PHMS NPC - Documents\truck tickets\2025-06-21\export\24-105_2025-06-21_Class2_Podium_WM_379.pdf,e7d70847517a030b25006fb6cd99feeaf1d917bef1324c0ddffefd85ba0b157c,9dc6b0fe0a96e2a6f9cfd6f096f9160a2f030cb61675f3caa97a75983828ac12
